track_id,track_name,track_artist,popular,release_year,release_month,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1EsXJnF4BXO4XRYFl1Q9Xv,infinity,Oatmello,0,2019,6,rap,0.738,0.45,0,-12.838,1,0.0634,0.429,0.345,0.108,0.513,144.325,93333
0dDifktDnbzmGwliFzI0Ld,Poison,Bell Biv DeVoe,0,1905,6,r&b,0.836,0.613,6,-9.376,0,0.21,0.00206,0.00183,0.634,0.783,111.879,261627
5RxZ2t9Pujgw4a8n1SBVkZ,I Can't Stand The Rain,Ann Peebles,0,1974,6,r&b,0.727,0.387,1,-12.333,1,0.0412,0.248,0.0102,0.0625,0.966,160.395,150400
2av09FAN9J7IgxCQ6od4SF,Grow Up (feat. Chikk),King Lil G,0,2015,3,latin,0.714,0.659,5,-7.423,0,0.307,0.688,7.86e-06,0.128,0.671,87.119,187587
7aGqzztb8FoK1wI27EUtGP,Lick It Up,KISS,0,1983,9,rock,0.686,0.765,2,-5.998,1,0.0513,0.18,1.25e-05,0.246,0.582,120.26,236640
3K01yfjGY0NslZrXkWVAtK,Siren,The Chainsmokers,0,2018,12,rap,0.588,0.779,4,-4.284,0,0.107,0.351,0.0114,0.371,0.264,150.015,174307
3ROFgxvjni5xjdOLUSTLlq,21st Century Girl,BTS,0,2016,10,edm,0.716,0.887,2,-3.802,1,0.0853,0.00402,0,0.0566,0.782,101.025,192602
0FkcmHJOsWE80rlpzfT0Pq,God's Gonna Cut You Down,Marilyn Manson,1,2019,10,rock,0.504,0.754,8,-5.182,1,0.0424,0.139,0,0.126,0.583,82.009,160538
3O0e0LHTpza0rYVDbZfQ4r,Can We Pretend (feat. Cash Cash),P!nk,1,2019,4,pop,0.524,0.806,1,-3.447,0,0.406,0.197,0,0.101,0.45,115.172,224360
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,1,2017,6,pop,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320
542Xd5qDeLBvgXZXhfW7LE,Obsession (feat. Jon Bellion),Vice,0,2017,3,r&b,0.741,0.559,10,-7.775,1,0.03,0.00728,0.000971,0.21,0.466,101.999,221983
7sV8l9oBVkyNlHXgZQZg6a,Bigroom Never Dies,Hardwell,0,2018,7,edm,0.715,0.948,8,-4.887,1,0.0532,0.000732,0.0206,0.315,0.165,129.969,175846
2NC8pux3FB1tw3n3mv8GZI,How We Lookin' - Original Mix,Sonny Wharton,0,2015,9,edm,0.678,0.972,7,-5.218,1,0.0662,0.0198,0.915,0.185,0.372,123.926,387188
0GaBMjNGzWVARb3fReN6dx,Umami - Original Mix,Yves V,0,2013,11,edm,0.601,0.919,5,-4.901,1,0.0566,6.52e-05,0.738,0.0554,0.219,127.992,345048
16r6flH0Ib6cL8liYLsx8W,Dembow,Wisin & Yandel,0,2013,8,latin,0.723,0.807,7,-4.23,0,0.123,0.259,0,0.127,0.851,93.027,178040
3VFj5odD26z1u2eV6Vwxa6,River,Ibeyi,0,2015,2,r&b,0.654,0.292,2,-12.977,1,0.474,0.0962,0.0031,0.106,0.103,153.547,252095
352zfYbDFG8sxkmOAhVeuj,Under Control (feat. Hurts),Calvin Harris,0,2014,11,edm,0.55,0.919,8,-3.431,1,0.0786,0.137,0.00123,0.0886,0.511,126.065,184373
1fLdeDTrJWNkwOeFyAVLvF,Good Life,Kanye West,0,2007,1,rap,0.435,0.802,1,-6.871,1,0.324,0.00376,0,0.467,0.454,84.267,207000
73xVeCpXubWTt4okmGRZQ6,Stop,RetroVision,0,2019,12,edm,0.615,0.935,10,-3.411,1,0.156,0.0256,0.00273,0.38,0.507,125.993,157143
7eRJlwG9XYXWX4aeBn871R,Reach This High - Frère Jack Remix,Yose,0,2020,1,edm,0.839,0.603,7,-7.65,1,0.0486,0.0111,1.86e-06,0.132,0.515,115.992,236043
1fOO0aEPYnwIikMudNP2e2,Monster (feat. Junior Funke),Blasterjaxx,0,2019,11,edm,0.609,0.685,5,-5.063,0,0.034,0.129,0.000146,0.234,0.276,127.984,162000
14BmGOdWFMkxiyQ7f4s03L,Here With Me (feat. Nevve),ARMNHMR,0,2020,1,edm,0.34,0.796,0,-4.443,1,0.0406,0.12,0,0.274,0.346,145.024,205241
18ehXGFz21mx97pk568ZMF,One Millon,Geassassin,0,2019,6,rap,0.766,0.614,2,-8.377,1,0.112,0.662,3.28e-05,0.265,0.609,165.951,211107
6tinFGP1QJuRbyeCekZcLZ,Another Life,Afrojack,0,2017,4,pop,0.419,0.761,7,-3.133,0,0.0569,0.179,0,0.461,0.492,144.815,208689
3EKjTDAEIdyQqsA9qtb5P2,Boom - 2006 Remaster,P.O.D.,0,2006,10,rock,0.563,0.924,2,-5.567,1,0.0734,0.00156,1.15e-06,0.0468,0.539,90.928,187240
2Yfb1UcqSW7V89fxRNafqv,Way Out,Minty Burns,0,2019,6,r&b,0.732,0.49,0,-8.602,1,0.127,0.318,0,0.15,0.452,124.009,157949
1tcopkXao8UXreKCxzC4vu,Too Many,The Janitor,0,2019,11,edm,0.795,0.611,6,-16.401,1,0.0727,0.0118,0.884,0.091,0.389,130.045,294346
7rAqO3adGKe7dU8u8BRW06,Dracula,Alfons,0,2019,10,edm,0.691,0.837,9,-8.546,1,0.0806,0.000279,0.00976,0.401,0.41,140.064,145357
6jt9ksqmpgggBsIj5pVZNd,Last Forever,Dye O,0,2019,12,latin,0.66,0.734,0,-7.069,1,0.0334,0.172,0.888,0.0856,0.104,114.993,254706
5rPQTpvG1ulrJ52Jb204h7,Gedi,Kulbir Jhinjer,0,2019,11,rap,0.727,0.709,4,-6.125,0,0.324,0.284,0,0.133,0.751,154.067,179815
6F5cYcpgvBNOG6587ur76V,Still the One - 45 Version,Orleans,0,1905,5,rock,0.539,0.62,9,-10.611,1,0.0449,0.13,0,0.0763,0.568,144.363,235480
1X8mgsS7R6lcKLjDPeQWum,Sad Tonight,Chelsea Cutler,0,2020,1,r&b,0.698,0.694,0,-7.561,1,0.352,0.367,1.04e-05,0.168,0.491,104.827,179093
7wOYkGmt7CUOnq0aheyFzY,Destiny,Reggio,0,2019,1,edm,0.568,0.901,6,-6.122,0,0.397,0.00222,0.0229,0.332,0.248,127.98,164180
1bW8IKNqSmC4RHihpGaYoc,Far Away,Leavv,0,2019,4,rap,0.786,0.399,11,-10.985,1,0.057,0.284,0.9,0.0676,0.35,166.007,208193
06I6iDFVtZDGcRu9BgHraA,"Sincerely, Jane - EP Version",Janelle Monáe,0,2008,8,pop,0.753,0.647,6,-7.606,0,0.0867,0.207,0.000649,0.15,0.274,119.994,331040
0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,1,2017,3,pop,0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,170827
1wFRkVclQWfMQQcaVLjmBE,"If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,0,2010,3,pop,0.425,0.936,8,-5.52,0,0.0829,2.1e-05,0,0.926,0.417,158.046,219107
2WBVGEIg5pWC15Pylp7K6v,"Rudolph, The Red-Nosed Reindeer",Mary J. Blige,0,2013,1,r&b,0.467,0.572,7,-5.617,1,0.103,0.528,0,0.0517,0.591,140.904,147413
7vxc1a4aks0RqIbNhBYjlg,Me Quedo Contigo,Leoni Torres,0,2019,5,r&b,0.658,0.689,10,-5.729,1,0.0458,0.665,1.12e-05,0.0946,0.874,195.042,203227
4plHqPPNeevmgsqp1MN1uy,Clockwatch,AmirSaysNothing,0,2020,1,pop,0.792,0.798,1,-5.146,1,0.0544,0.0486,0.000166,0.0815,0.722,129.979,168920
1uGJs1A9hoH239M2Y0KJB8,Tropic Breeze,"Sarah, the Illstrumentalist",0,2018,11,latin,0.771,0.612,4,-8.798,0,0.0495,0.606,0.857,0.108,0.253,92.643,210250
3YqH26H4kyG3usFtOc8v4P,She's Got That Vibe,R. Kelly,0,1992,1,r&b,0.801,0.693,1,-10.239,1,0.073,0.0504,0,0.168,0.742,113.137,274133
26IebVGadxpt7CEBNH4eoq,Waste Our Time,BLAEKER,0,2018,6,latin,0.624,0.674,2,-5.099,0,0.0483,0.0714,1.34e-06,0.153,0.464,179.936,183026
1VdIDMigQggDtUwjdt8Xvt,White Clouds - Radio Edit,DVBBS,0,2015,5,edm,0.513,0.913,10,-3.433,0,0.109,0.00442,1.68e-05,0.435,0.292,128.01,213750
2iqnTmYyY7e0SanovNvw0I,Asesino de Acesinos,Cartel De Santa,0,2004,12,rap,0.691,0.684,0,-8.07,1,0.404,0.0163,0.000286,0.456,0.729,172.188,222413
1ZtG48NtqQdyN1AnXiiYL0,Break the Distance,ELYAZ,0,2018,7,pop,0.602,0.697,9,-6.766,1,0.0289,0.0533,0.000159,0.129,0.395,127.992,230039
6s0NHplywwr1IjnQpUpWJk,Bad To The Bone,George Thorogood & The Destroyers,1,1982,1,rock,0.459,0.727,0,-11.777,1,0.0303,0.00614,0.065,0.384,0.954,149.229,292173
1CzYBc7oMCOmnEKMo3tG3s,Onda,Mc Tha,0,2019,6,latin,0.653,0.624,6,-7.907,0,0.0367,0.142,1.55e-05,0.0997,0.562,95.018,216000
3K2VA0D9DCYn0BCzFSA2Wk,7 Chamadas,Vitão,1,2019,11,r&b,0.893,0.482,5,-7.716,1,0.0602,0.0848,0,0.496,0.692,105.066,173914
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,0,2014,12,latin,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,199080
0Mh3iJMEPtCjM7tfJYdFnA,Linda Estrella (feat. Baby Rasta y Gringo),Noriega,0,2014,8,latin,0.747,0.53,1,-9.444,0,0.192,0.0261,3.47e-05,0.148,0.848,75.087,174067
1DgVEOwweNRGPdYWsfLDXz,Young & Reckless,Jason Thurell,0,2019,1,latin,0.805,0.694,1,-6.78,1,0.0581,0.166,0.000116,0.109,0.611,120.022,190000
0EbvmzXb9p2MNhPNXWai0e,Elements - Original Mix,Franky Rizardo,0,2012,11,latin,0.8,0.869,5,-4.3,0,0.0596,0.00144,0.82,0.036,0.237,123.987,423871
3hx5R8nOKu5zvhlfDNSIQC,Sucker M.C.'s (Krush-Groove 1),Run–D.M.C.,0,1984,3,rap,0.919,0.975,6,-5.636,1,0.0886,0.0898,0.00253,0.248,0.884,102.982,189947
1umJyGPzSaIzgh0Na4lE1E,Counting the Days,Will Taylor James,0,2019,2,pop,0.465,0.522,7,-9.953,1,0.0636,0.599,1.46e-05,0.0756,0.0907,139.967,274429
1TlEEopIktdAi8oWRf9Qx6,I Think I Love You,Dwele,0,2005,1,r&b,0.549,0.491,0,-9.537,1,0.127,0.111,1.46e-05,0.0564,0.728,203.818,221987
665Jxlgi1HamPKbW1vwzx4,We Belong,Pat Benatar,1,1905,6,pop,0.706,0.322,5,-14.108,1,0.0467,0.528,2.37e-06,0.576,0.305,135.154,221133
2oJNiRn2MrOCFoGfnlOYyy,Everybody's Gotta Live,Gigamesh,0,2016,10,pop,0.624,0.761,11,-5.867,1,0.0345,0.692,0.000938,0.0942,0.637,91.5,216393
2ea8kp4WKy1GdqHoYaz9Nu,Own Religion,Simon Field,0,2017,9,edm,0.628,0.787,0,-3.566,0,0.0799,0.549,0,0.117,0.513,136.031,199428
2aXA9aQfrqaOi1Wy3NfSZI,One Life,Mike Perry,0,2019,9,pop,0.653,0.757,3,-3.642,1,0.0555,0.0997,0,0.242,0.233,128.015,204591
0KUJ1RLzab3hAB1ttlnSga,Gotta Love,Jodeci,0,1991,5,r&b,0.753,0.737,2,-9.485,1,0.113,0.0193,0,0.632,0.365,116.858,284800
4QRWA5UqYU1st9aO0UfxOj,Fade Away,Logic,0,2015,11,rap,0.709,0.787,1,-2.377,1,0.235,0.27,0.00114,0.296,0.607,75.986,287400
6ANCLKKUMPt0vfRdYQAqcd,Walking On The Edge,Scorpions,0,1988,4,rock,0.457,0.861,0,-4.916,1,0.0612,0.0824,0.000555,0.3,0.231,87.971,309360
2wSJEsk3c0E1ZXYRwgNQoR,Pull Away,Leon Bridges,0,2015,6,r&b,0.639,0.468,5,-8.329,1,0.0231,0.451,0.0102,0.12,0.42,97.53,180053
2eU63GLRBeMOszGRTCEE9E,California Love - Original Version,2Pac,0,1998,1,r&b,0.761,0.835,7,-3.076,1,0.0425,0.031,1.44e-06,0.387,0.766,91.524,284907
6u43XcVUwOWpaLQJPF8cUa,As It Sets,The Roswell Universe,0,2018,3,r&b,0.412,0.374,4,-9.135,0,0.0339,0.656,0.218,0.0968,0.217,91.161,387709
3ttzGcgmxvD8iGyb3NEZVr,Scentless Apprentice,Nirvana,0,1993,9,rock,0.32,0.833,1,-8.498,1,0.0478,1.4e-06,0.123,0.14,0.573,169.226,228053
0csPrqmow5I1RC8ExuZ4Vq,Survivor's Guilt,The Fight Left Inside,0,2019,10,rock,0.511,0.886,10,-3.733,1,0.07,0.00291,9.07e-06,0.0715,0.305,150.066,242625
5fwFQ9hooBZoxdboAHo99Y,No Sigue Modas Aka Ella No Sigue Modas,Don Omar,0,2012,1,latin,0.704,0.868,0,-4.558,1,0.0854,0.0101,0.000156,0.0258,0.842,127.994,232000
4oHmgneU9dwYoqg0SJSOCf,DADDY ft. CL of 2NE1,PSY,0,2015,12,edm,0.762,0.87,6,-3.287,0,0.128,0.0788,0,0.137,0.753,132.049,230635
70YvYr2hGlS01bKRIho1HM,La Grange - 2005 Remaster,ZZ Top,1,1973,7,rock,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,230480
1O7LD3kX8b75oLmHdCvGRb,I Don't Know,Ericé,0,2019,11,latin,0.699,0.872,6,-4.218,1,0.0568,0.036,0.0024,0.327,0.449,105.054,195429
6oS0nPho2XvKJfIMwV0ih0,Drunk and Out Of Town,Elko,0,2019,12,r&b,0.579,0.848,5,-3.838,0,0.0609,0.0717,2.78e-05,0.302,0.489,155.971,139373
511Q7DOLFifvVhCfPO1tgp,Mirage,Platon Emil,0,2017,10,pop,0.657,0.771,4,-5.447,0,0.0445,0.105,0,0.211,0.375,105.019,213411
5LKD8mEriZm3VPt0VmrGz1,The Fairytale,Marcus Mouya,0,2016,2,edm,0.629,0.918,9,-5.191,0,0.0546,0.161,0.824,0.308,0.211,128.055,148840
1zSvtJuLilEf5923MMNQoH,Nothing Like You,SØNIN,0,2019,3,edm,0.603,0.785,0,-6.41,0,0.0315,0.000101,0.0339,0.371,0.178,122.015,290656
2I8U4alHqlxAZN8Wpc9jf6,Don't Cha,The Pussycat Dolls,0,2005,1,edm,0.875,0.631,1,-3.475,1,0.099,0.00542,2.54e-06,0.127,0.549,120.002,272080
3J9NEWkd9Cx1MwSSvDySkL,Rock the Night,Europe,0,1905,6,rock,0.57,0.931,4,-5.78,0,0.0503,0.0425,0,0.375,0.401,105.37,247307
3djK2yDqJArNAzHyhzSf8G,Gooey,Glass Animals,0,2014,5,pop,0.482,0.373,11,-13.427,0,0.0447,0.729,3.79e-05,0.0927,0.105,183.051,289307
2VAK1wpNtziRwQrJxg0eQe,Little Walter,Tony! Toni! Toné!,0,1988,1,r&b,0.717,0.581,4,-13.927,0,0.0458,0.0526,0.000665,0.0723,0.902,107.184,293733
7qvWz9AsvPmXlIWZ94VFpj,How We Roll,Don Omar,0,2009,1,latin,0.742,0.753,6,-8.877,0,0.172,0.0304,1.82e-06,0.352,0.734,149.962,245867
3avPBX2mPC3crXA4PP3ALw,Gee Whiz Its Christmas,The Holiday Soul,0,2013,11,r&b,0.785,0.341,0,-10.32,1,0.0366,0.353,5.41e-06,0.118,0.69,111.874,160933
4XNrMwGx1SqP01sqkGTDmo,One More Night,Maroon 5,1,2012,1,latin,0.718,0.82,5,-3.453,0,0.0323,0.0444,0,0.0846,0.613,92.998,219467
6qhgi3McyMuwZv2GLR2aHP,MIAmi Ye,Roco,0,2019,11,rap,0.817,0.859,7,-4.794,1,0.0902,0.186,0.00142,0.291,0.567,99.994,185427
2Fap2zMMINCLylSCSGQLEa,Say You'll Be There,Campsite Dream,0,2019,1,pop,0.683,0.598,2,-7.835,1,0.0323,0.21,0.000147,0.124,0.468,109.999,169500
51NrdlQOSTeq0d6U7xRKsz,"Can't Back Down - From ""Camp Rock 2: The Final Jam""",Demi Lovato,0,2010,1,pop,0.637,0.849,8,-4.348,1,0.0957,0.0793,0,0.0847,0.699,120.052,199933
3FWR4iiUUPHIK7OpiEgh8J,Lost Ones,J. Cole,0,2011,9,rap,0.727,0.781,5,-8.614,1,0.29,0.103,0,0.0537,0.682,81.076,263720
4hHyxmILDhX5x7zMekpk7i,PRESS,Boslen,0,2019,12,rap,0.784,0.494,1,-7.235,1,0.129,0.0686,4.88e-06,0.103,0.642,133.959,161907
1Adv24faBNfctHoOJYoJLX,Fra Gaden (feat. Benny Jamz),ATYPISK,0,2019,11,rap,0.733,0.7,2,-5.734,0,0.194,0.127,0,0.104,0.378,89.95,154795
3x2Vsy7q5bHgEPCbtPYKd8,FUTARI NO NATSU MONOGATARI -NEVER ENDING SUMMER-,Kiyotaka Sugiyama,0,1985,10,rock,0.656,0.579,2,-14.273,0,0.0351,0.247,6.4e-05,0.0313,0.798,156.714,238400
4AkCyd9Nlbt8JprQq9V6o2,All Comes Back To You,R3HAB,1,2019,10,edm,0.726,0.763,4,-6.872,1,0.0882,0.524,2.64e-06,0.0943,0.516,128.02,160312
4qv0hnIWqV1k1AksEY52RP,Sofa Stories,Moods,0,2019,12,rap,0.554,0.418,0,-12.004,1,0.298,0.475,0.689,0.11,0.171,84.001,189250
3e6UZyCx72Td2E4XNnmmFF,Dinner with the Devil,Binoy,0,2019,11,rap,0.658,0.649,5,-6.523,0,0.224,0.132,2.41e-06,0.112,0.758,183.982,193045
0yTJtxZJ5VLfBEHhiNUNeY,Silvertongue,Young the Giant,1,2016,8,rock,0.673,0.789,0,-4.288,1,0.0408,0.00975,0,0.752,0.841,100.043,197427
2Rwux3fRY1xxl167muIo93,I Ran (So Far Away),A Flock Of Seagulls,0,2002,11,rock,0.537,0.815,2,-6.208,1,0.0348,0.000418,0.807,0.194,0.691,145.424,219907
4B9lC39ZaRFEku3aneRmAE,Desire,Gene Loves Jezebel,0,2007,1,rock,0.557,0.866,11,-6.876,0,0.0316,1.9e-05,0.11,0.323,0.687,130.641,262000
6zTfkjNNQKcGfjJa5cKTkq,I Just Wanna Say,Weisser Quiff,0,2019,4,rap,0.669,0.8,3,-5.609,1,0.117,0.358,0,0.241,0.179,105.052,170310
7Llqq3e3Hf4ICVJNBi2muE,Infinite,Habstrakt,0,2019,6,edm,0.69,0.809,1,-3.21,1,0.216,0.00766,0.422,0.187,0.369,126.02,233483
3Hmf4dfRIwFaOLLTyDRu3T,Moving On,Lil Peep,0,2019,11,rap,0.822,0.423,2,-4.846,1,0.0453,0.00806,0,0.108,0.208,131.951,203800
5JCi3pyggvk4B0yd0BK3ow,Stay High - Habits Remix,Tove Lo,1,2014,9,edm,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,258387
5OOkp4U9P9oL23maHFHL1h,Panda,Desiigner,0,2016,6,pop,0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,246761
35ng4paFFvY2YiacXUP6PW,Vladimir Putin,Capital Bra,0,2016,1,rap,0.762,0.583,0,-6.234,0,0.204,0.103,0,0.0818,0.179,133.033,223800
0lTckeFgXaqfQRuQlRyNNP,Longing,Axian,0,2018,9,rap,0.73,0.594,10,-7.83,0,0.0346,0.271,0.535,0.31,0.538,81.994,73186
2eFxaSHpZcJiwKlUpHqtLp,Wild Eyes,Broiler,0,2014,11,pop,0.628,0.747,11,-6.448,0,0.0683,0.319,0.000628,0.0979,0.138,126.01,204573
606LnHssjBNoQIrxa9KTYK,Shake,Zeds Dead,0,2019,9,edm,0.501,0.913,8,-3.68,1,0.0657,1.78e-05,0.324,0.18,0.366,75.026,278400
1QGO7udymj4xp6w8jbpiF8,Get to Know Ya,Maxwell,0,2001,8,r&b,0.761,0.644,7,-6.498,1,0.0531,0.239,0.0989,0.052,0.917,101.015,262440
5VmL8CrjM82tIGWwum8Cbo,Venice,Gyvus,0,2018,6,rap,0.881,0.561,8,-7.351,1,0.139,0.333,0.88,0.148,0.801,95.011,156632
29KB0fBhoo7o9QvGkG8iHQ,Playing Games,Miki J,0,2017,10,r&b,0.674,0.824,7,-6.622,1,0.0303,0.049,0.00244,0.0872,0.865,102.692,473010
6jfTLEu2H1VLkXa7wzHkxU,Tinderella,J. Griffin,0,2019,4,r&b,0.723,0.663,7,-6.493,1,0.203,0.592,5.52e-06,0.108,0.67,84.021,102876
11cDEev79fPKi6uJCjUhu8,Who Do You Love,The Chainsmokers,0,2019,2,pop,0.51,0.835,3,-4.673,1,0.0447,0.00791,0,0.219,0.435,140.024,226747
1bIKGbR82P2hDuLc4gE3vY,Nothing Can Hold Us Down,Hardwell,0,2015,1,edm,0.475,0.869,5,-3.725,0,0.0491,0.00148,0,0.269,0.189,127.965,198750
4qajjURlmtTy1dRrZ3qowl,Sigo Fresh,Fuego,0,2019,2,rap,0.716,0.562,5,-6.739,0,0.0641,0.477,0,0.0649,0.58,127.053,190253
4bEcoz1OcfMgUbp2ft8ieQ,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),"Tyler, The Creator",1,2017,7,r&b,0.48,0.61,0,-7.042,1,0.305,0.0456,0,0.313,0.297,90.034,255653
5t5e19EoXJGGt3l6XNnRgx,Invitation (feat. Yade Lauren),Yellow Claw,0,2016,7,edm,0.598,0.842,5,-5.612,0,0.0815,0.0978,7.67e-05,0.644,0.591,103.921,152461
1P0iAEz2vmTPfXtp2XTlcO,"I Wanna Be Down (feat. Queen Latifah, Yoyo & McLyte) - Remix",Brandy,0,2005,3,r&b,0.893,0.433,11,-5.88,0,0.396,0.33,0,0.395,0.675,86.01,256667
3NYCaxkggl0Hh8vQptSUvV,Enola Gay - Remastered,Orchestral Manoeuvres In The Dark,1,1980,10,rock,0.559,0.764,2,-7.058,0,0.0348,0.00441,0.0299,0.0807,0.932,143.319,213693
598yNsG1JFrGd4n2kMoz7F,Woah,Lil Baby,1,2019,11,rap,0.882,0.602,11,-5.554,1,0.245,0.0177,0,0.178,0.43,142.959,183011
0ZSmRnXnP5fdANtVlCok1g,Look What You've Done,Jet,0,2003,9,rock,0.398,0.547,0,-6.846,1,0.0261,0.414,0.00143,0.146,0.305,73.396,230880
3uflqf2yN68tM08Jdbc4w9,Secret Garden - Rob Hes Remix,Drunken Kong,0,2017,10,edm,0.653,0.716,7,-8.359,1,0.0498,0.0272,0.865,0.0881,0.189,125.999,358095
5cpTuYviDiVdf8Xb7Dqqjd,The Reason - Acoustic,Hoobastank,0,2006,1,latin,0.555,0.346,4,-8.68,1,0.0266,0.219,0,0.103,0.151,107.18,233293
3iZnPOK2zPkSrwZrkOpr3F,Hypnotize,PARTY SHIRT,0,2019,8,edm,0.813,0.579,0,-7.392,1,0.1,0.0149,0.679,0.0794,0.521,126.028,304762
2tOcVe1pLOXWVnDg1mARvM,Gimmie That Nutt,Eazy-E,0,1993,10,rap,0.947,0.854,7,-5.028,1,0.216,0.0117,0.000116,0.161,0.775,104.076,175240
5qyq1H5OPMlfuvZQ1wQNo7,(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,1,1905,5,r&b,0.634,0.677,2,-7.19,1,0.0448,0.318,0,0.0902,0.939,95.792,179120
6cOb0Ag4iI3YVwHvuxkErn,Is It Good To You,Teddy Riley,0,1991,12,r&b,0.774,0.81,1,-7.775,1,0.0649,0.0677,0.000701,0.0269,0.526,107.709,257400
6rHuYlI0PyYjXUuLcLD4bK,Laith,Timna Momentus,0,2019,9,latin,0.651,0.723,7,-8.136,1,0.0474,0.307,0.923,0.531,0.396,120.01,209000
7EiQlFiKzAxTcomfvV6e7l,Turn Me Down,GASHI,0,2017,6,rap,0.735,0.82,0,-6.402,0,0.0331,0.00834,0,0.0954,0.518,134.889,177003
5jP44Ar4M1lvRFuF3dqvFy,Wild + Free,Andrew Simple,0,2016,4,pop,0.66,0.855,9,-8.386,1,0.0424,0.00985,8.8e-05,0.0695,0.222,112.466,154933
17SLKNcZHfggqIkVHD08e5,Butterflies - Demo/Album Version,Floetry,0,2002,1,r&b,0.708,0.644,8,-4.825,1,0.238,0.264,0,0.116,0.662,89.968,243440
41wWrTueWew7qUU0Ru87Mp,Wild Side,Mötley Crüe,0,1905,6,rock,0.596,0.896,0,-4.635,1,0.0382,0.00742,0.00057,0.372,0.456,115.092,281960
0queGkIgJo2AMHj8lW38SZ,Surrounded by Fools,Key Crashers,0,2020,1,r&b,0.737,0.769,5,-8.004,0,0.0429,0.00277,0.608,0.387,0.235,128.014,169865
36mNg15fAijSqafcNgEtIc,Uni,Atlas,0,2019,11,rock,0.46,0.941,11,-5.372,1,0.0855,0.000254,0.0675,0.331,0.279,159.969,217500
3gM00KjzFqb375IGk7FyWL,With Or Without You,Maddix,0,2019,9,edm,0.417,0.93,7,-3.244,0,0.0488,0.00419,0.171,0.454,0.0998,150.009,177500
3UDmHZcBTQp8Iu8droNtUl,Revolution - Remastered 2009,The Beatles,1,1973,4,rock,0.407,0.834,6,-9.224,1,0.208,0.0734,0.00021,0.241,0.71,121.38,205293
0gzqZ9d1jIKo9psEIthwXe,Beautiful Day,U2,1,2000,1,rock,0.536,0.928,11,-6.492,0,0.0589,0.0154,0.00134,0.2,0.389,136.258,248400
4Jwp3yjIQfudmjuctLQlfJ,No More (feat. Brenda Mullen) - Bottai Edit,Alex Gaudino,0,2019,3,pop,0.675,0.674,4,-6.329,1,0.0372,0.00339,8.55e-05,0.279,0.414,125.037,200640
1dNIEtp7AY3oDAKCGg2XkH,Something Just Like This,The Chainsmokers,1,2017,2,edm,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,247627
3fAwTY8XWSLxyX5Rgungap,Que Le De - Remix,Rauw Alejandro,1,2019,10,latin,0.795,0.776,0,-2.29,1,0.0607,0.295,0,0.074,0.701,100.013,312000
1TwMtZTceqLHR3aAiqVCOx,BBQ Sauce,Sean Price,0,2012,10,rap,0.463,0.878,1,-5.194,1,0.409,0.00524,0,0.273,0.663,80.145,185151
7FTnd3mjTk2aGpg2g2SFx2,Silent Treatment,Pelicandy,0,2019,3,pop,0.63,0.656,0,-7.963,1,0.044,0.109,0.000123,0.258,0.61,80.004,239500
2DBU3G7bYWcLKxKNtsXJ5h,Arab Trap: Made in Egypt,DJ KABOO,0,2018,7,rap,0.734,0.882,0,-4.973,1,0.0467,0.00365,0.88,0.0955,0.755,139.906,154712
1Mwkihf9RgewFpE15q3Xsa,Without You,Thomas Gold,0,2019,11,edm,0.518,0.746,4,-4.831,1,0.0436,0.0226,3.56e-06,0.633,0.255,128.075,233906
3QgbEaUUK0sQsDzpqsS1No,Stay Up,Gill Chang,0,2019,11,rap,0.72,0.823,4,-1.253,0,0.0526,0.394,0,0.144,0.184,119.969,203615
6Um3XCAxl9YfFmAnGl93xc,I Fought the Law - Single Version,The Bobby Fuller Four,0,1905,6,rock,0.593,0.804,7,-5.497,1,0.0319,0.105,2.22e-06,0.047,0.962,148.959,138360
4x7gAMNYaYJbAP1A7OEQ2s,Breaking the Law,Judas Priest,0,1905,6,rock,0.358,0.948,2,-6.764,1,0.0785,0.0218,8.37e-06,0.113,0.504,164.001,154347
6jmTHeoWvBaSrwWttr8Xvu,I Mean It (feat. Remo),G-Eazy,1,2014,6,rap,0.712,0.562,10,-6.008,1,0.129,0.125,0,0.136,0.142,140,236480
263aNAQCeFSWipk896byo6,Friday I'm in Love,The Cure,1,1992,4,rock,0.526,0.762,0,-12.437,0,0.0342,0.000972,0.000116,0.338,0.505,136.203,214400
